ccode,week,caseRate,deathRate
AUT,2021-48,1501.28119514701,86.0571275523915
AUT,2021-49,901.498966865085,75.9459767955831
AUT,2021-50,541.45212302709,56.8471364771672
AUT,2021-51,376.438142675977,34.2655664536285
AUT,2021-52,424.511047218625,21.682801067378
BEL,2021-01,196.729165003246,72.9012257820392
BEL,2021-02,232.4594443538,63.181062344434
BEL,2021-03,240.6955471237,62.0528290882834
BEL,2021-04,269.179097482825,57.8002575843311
BEL,2021-05,271.357455538931,51.2044323945276
BEL,2021-06,237.961751156873,49.9894119648269
BEL,2021-07,242.03206959637,42.4389278659728
BEL,2021-08,277.797063816345,32.9791259490177
BEL,2021-09,287.06593395149,29.5944261805659
BEL,2021-10,327.048784805996,29.681213354116
BEL,2021-11,439.004238685556,30.2887235689663
BEL,2021-12,549.597133940381,31.7641055193171
BEL,2021-13,554.318356181503,38.5335050562207
BEL,2021-14,469.223532515683,47.0386480641253
BEL,2021-15,421.473229628447,47.5593711054256
BEL,2021-16,423.469334620098,46.431137849275
BEL,2021-17,392.330096750341,45.7368404608746
BEL,2021-18,362.405879310285,44.1746713369738
BEL,2021-19,309.170627054686,34.2809335522684
BEL,2021-20,274.664046851188,23.3457496849626
BEL,2021-21,253.227614984326,19.7006883958606
BEL,2021-22,184.370671489719,15.7952655861085
BEL,2021-23,124.331304827797,11.6294812557063
BEL,2021-24,71.7469563738236,7.89763279305425
BEL,2021-25,47.0560054988353,5.55437910720299
BEL,2021-26,56.2901607645603,3.73184846265201
BEL,2021-27,100.525583123019,2.6036152065014
BEL,2021-28,148.00684577225,1.47538195035079
BEL,2021-29,172.958158167888,1.56216912390084
BEL,2021-30,188.076483800306,2.77718955360149
BEL,2021-31,204.166825776485,3.81863563620206
BEL,2021-32,222.12309198399,3.9054228097521
BEL,2021-33,235.913573861092,5.46759193365294
BEL,2021-34,242.544113920316,6.33546366915341
BEL,2021-35,241.936603705465,6.24867649560336
BEL,2021-36,238.846980327084,7.63727127240411
BEL,2021-37,245.043584518557,7.55048409885406
BEL,2021-38,244.062889457441,8.07120714015434
BEL,2021-39,234.004256042991,9.54658909050514
BEL,2021-40,245.069620670622,10.2408864789055
BEL,2021-41,327.994764997691,13.2784375531571
BEL,2021-42,545.639638826499,17.2706475364593
BEL,2021-43,822.942015753608,22.304303602362
BEL,2021-44,977.674867475986,26.2097264121141
BEL,2021-45,1141.41622781286,30.2887235689663
BEL,2021-46,1620.48142580912,39.5749511388213
BEL,2021-47,2072.50374052718,48.340455667376
BEL,2021-48,2109.70940182809,56.1513012868802
BEL,2021-49,1789.45605271106,57.2795345430308
BEL,2021-50,1266.97991050507,48.6008171880262
BEL,2021-51,887.511672874843,40.6163972214219
BEL,2021-52,1067.5343069697,32.3716157341674
BGR,2021-01,158.556117961609,140.114007344045
BGR,2021-02,127.397294562512,119.399000098109
BGR,2021-03,90.4843024839883,102.711910927771
BGR,2021-04,99.0004721295401,79.6952362100628
BGR,2021-05,127.397294562512,71.9271084928365
BGR,2021-06,156.772325670986,83.4354458516903
BGR,2021-07,185.384929429437,75.9550265684353
BGR,2021-08,247.285398998372,80.4145072949912
BGR,2021-09,336.216075938915,108.466079607197
BGR,2021-10,448.42236518774,153.492449523713
BGR,2021-11,613.811558456168,197.511839921329
BGR,2021-12,717.71745938492,203.697571251713
BGR,2021-13,716.091906732982,221.679348374922
BGR,2021-14,629.520438951004,244.69602309263
BGR,2021-15,484.846252928512,234.626227903633
BGR,2021-16,367.820847410667,216.932159214395
BGR,2021-17,271.639917934046,187.873607383289
BGR,2021-18,185.010908465274,150.039948316057
BGR,2021-19,132.273952518326,115.946498890452
BGR,2021-20,95.0013248973384,84.1547169366187
BGR,2021-21,60.1310627000113,58.5486663131689
BGR,2021-22,41.156691479601,46.8964747373294
BGR,2021-23,29.82097918113,34.6688662935472
BGR,2021-24,22.7145808620378,25.3183421894785
BGR,2021-25,17.5645998939507,18.5571939911518
BGR,2021-26,14.8025989278258,13.6661506136389
BGR,2021-27,13.3928276013662,16.2555265193811
BGR,2021-28,12.8893378419163,12.2276084437822
BGR,2021-29,17.0179538694051,7.62427350024067
BGR,2021-30,30.5546356877569,6.32958554736961
BGR,2021-31,61.0517296887196,8.48739880215471
BGR,2021-32,113.75991479227,18.1256313401948
BGR,2021-33,187.55712810592,30.9286566519197
BGR,2021-34,261.613279010145,52.6506434167563
BGR,2021-35,296.828791328238,88.6141976631746
BGR,2021-36,283.205796979694,109.904621777054
BGR,2021-37,290.340966142184,129.756503721077
BGR,2021-38,309.718129170154,140.97713264596
BGR,2021-39,341.696921606069,145.29275915553
BGR,2021-40,401.008015269262,167.87787122228
BGR,2021-41,491.08952594569,177.803812194292
BGR,2021-42,688.083490685871,203.841425468699
BGR,2021-43,883.495059039209,242.68206405483
BGR,2021-44,912.51045460522,283.680515895747
BGR,2021-45,773.705520635744,326.980635208435
BGR,2021-46,590.507175304489,312.882921943839
BGR,2021-47,486.356722206862,266.418009857466
BGR,2021-48,430.109723365464,233.763102601719
BGR,2021-49,367.231045121026,207.581635110326
BGR,2021-50,314.796183029748,178.666937496206
BGR,2021-51,283.766828425939,149.896094099071
BGR,2021-52,343.049151245734,134.64754709859
HRV,2021-01,369.058429117594,163.620749772373
HRV,2021-02,299.889235652074,143.660989634478
HRV,2021-03,217.610668861419,112.366057072593
HRV,2021-04,182.151292517677,98.320299938519
HRV,2021-05,158.174938673021,83.5352924289673
HRV,2021-06,128.259940145361,70.2287856703707
HRV,2021-07,111.971790205672,61.8506147482914
HRV,2021-08,131.561925155828,48.7905247815207
HRV,2021-09,162.413307492426,39.426686692138
HRV,2021-10,199.844018170774,36.4696851902276
HRV,2021-11,275.518614940497,43.6157721531776
HRV,2021-12,402.84217127692,55.6901949526449
HRV,2021-13,551.357571710367,73.1857871722811
HRV,2021-14,626.292918104611,103.987886150514
HRV,2021-15,690.854117562987,127.643898165797
HRV,2021-16,741.66526003748,140.950404924393
HRV,2021-17,673.259958626621,152.039160556557
HRV,2021-18,534.995496733129,147.357241511866
HRV,2021-19,369.230920871872,128.136731749448
HRV,2021-20,229.487958227426,104.973553317817
HRV,2021-21,139.841529361177,70.9680360458483
HRV,2021-22,87.4286777398159,39.9195202757897
HRV,2021-23,59.1400300382069,31.0485157700586
HRV,2021-24,38.8352863917559,22.4239280561535
HRV,2021-25,26.7362219131061,12.3208395912931
HRV,2021-26,26.1694632919066,9.1174212975569
HRV,2021-27,28.9539730395388,6.65325337929828
HRV,2021-28,33.6851754425954,5.17475262834311
HRV,2021-29,44.5275142829333,4.43550225286552
HRV,2021-30,53.5710105429424,6.40683658747242
HRV,2021-31,60.150338884693,6.40683658747242
HRV,2021-32,80.8493493980654,4.68191904469138
HRV,2021-33,117.023334438102,7.39250375477587
HRV,2021-34,154.306195041355,11.3351724239897
HRV,2021-35,201.667502430286,17.7420090114621
HRV,2021-36,264.947334571167,28.5843478518
HRV,2021-37,350.552528051472,34.2519340637948
HRV,2021-38,394.907550580127,39.1802699003121
HRV,2021-39,410.776791973712,42.1372714022224
HRV,2021-40,441.578890951945,42.3836881940483
HRV,2021-41,475.954033411653,54.7045277853414
HRV,2021-42,689.400258491215,69.4895352948931
HRV,2021-43,1065.53084953421,84.7673763880966
HRV,2021-44,1393.83194128381,119.758560827369
HRV,2021-45,1685.81119791827,168.795502400716
HRV,2021-46,1703.67641532565,204.525937215466
HRV,2021-47,1588.40264010951,219.310944725017
HRV,2021-48,1479.92996834776,220.050195100495
HRV,2021-49,1239.67359631755,206.990105133724
HRV,2021-50,1083.3714252624,190.726596873217
HRV,2021-51,1090.07396200007,168.056252025238
HRV,2021-52,1141.50114645412,150.314243013776
CYP,2021-01,781.18929510532,54.0537496973553
CYP,2021-02,526.460999656533,55.1798694827169
CYP,2021-03,282.993902061362,46.1709111998243
CYP,2021-04,195.832230674377,39.4141924876549
CYP,2021-05,180.967449507604,42.7925518437396
CYP,2021-06,170.044087589597,37.1619529169318
CYP,2021-07,158.107217864764,24.7746352779545
CYP,2021-08,230.967167977658,12.3873176389773
CYP,2021-09,367.002438049335,5.63059892680785
CYP,2021-10,517.452041373641,12.3873176389773
CYP,2021-11,588.172363894347,13.5134374243388
CYP,2021-12,544.704140179391,16.8917967804235
CYP,2021-13,606.978564309886,29.2791144194008
CYP,2021-14,771.392052972675,34.9097133462086
CYP,2021-15,962.381968569997,41.6664320583781
CYP,2021-16,1200.3310792169,38.2880727022933
CYP,2021-17,1115.64687135771,36.0358331315702
CYP,2021-18,807.87833401839,45.0447914144628
CYP,2021-19,526.686223613606,38.2880727022933
CYP,2021-20,270.493972443849,28.1529946340392
CYP,2021-21,155.404530379897,20.2701561365082
CYP,2021-22,103.15257233912,16.8917967804235
CYP,2021-23,92.3418223996487,20.2701561365082
CYP,2021-24,102.927348382047,12.3873176389773
CYP,2021-25,198.985366073389,3.37835935608471
CYP,2021-26,551.123022955952,3.37835935608471
CYP,2021-27,1192.78607665497,3.37835935608471
CYP,2021-28,1712.49035759934,12.3873176389773
CYP,2021-29,1730.84611010073,30.4052342047624
CYP,2021-30,1360.91576060946,48.4231507705475
CYP,2021-31,953.147786330032,54.0537496973553
CYP,2021-32,703.036582001227,50.6753903412706
CYP,2021-33,566.550864015405,56.3059892680785
CYP,2021-34,459.682096384593,51.8015101266322
CYP,2021-35,367.115050027872,39.4141924876549
CYP,2021-36,282.76867810429,33.7835935608471
CYP,2021-37,212.7240274548,27.0268748486777
CYP,2021-38,174.773790688116,16.8917967804235
CYP,2021-39,149.43609551748,10.1350780682541
CYP,2021-40,154.616246530143,12.3873176389773
CYP,2021-41,184.00797292808,13.5134374243388
CYP,2021-42,204.841188957269,12.3873176389773
CYP,2021-43,221.395149802085,12.3873176389773
CYP,2021-44,276.237183349193,7.88283849753098
CYP,2021-45,349.772805333303,4.50447914144628
CYP,2021-46,460.132544298737,4.50447914144628
CYP,2021-47,610.919983558651,7.88283849753098
CYP,2021-48,739.748087004015,15.765676995062
CYP,2021-49,842.675435386062,20.2701561365082
CYP,2021-50,924.76956773892,22.5223957072314
CYP,2021-51,1129.61075669619,23.648515492593
CYP,2021-52,3080.61328483511,29.2791144194008
CZE,2021-01,1510.23865013631,207.126672407613
CZE,2021-02,1360.20974123754,223.678104017612
CZE,2021-03,979.246281468409,206.191563277105
CZE,2021-04,894.525394244347,188.611511623547
CZE,2021-05,912.161552445736,177.296691144395
CZE,2021-06,969.371529050241,174.49136375287
CZE,2021-07,1121.18649638828,190.481729884564
CZE,2021-08,1396.40781567952,214.794567277782
CZE,2021-09,1574.53675395007,245.092103106255
CZE,2021-10,1520.99240513715,276.79230263049
CZE,2021-11,1331.04368745698,277.353368108795
CZE,2021-12,1071.50414828437,245.279124932357
CZE,2021-13,809.514623189828,208.99689066863
CZE,2021-14,603.033176082265,170.563905404734
CZE,2021-15,458.053856488241,127.174841749144
CZE,2021-16,365.319084015721,92.482293007282
CZE,2021-17,298.739313923523,70.5072284403343
CZE,2021-18,236.582610018628,55.1714386999963
CZE,2021-19,173.163508787548,39.5551162205058
CZE,2021-20,118.543784474551,25.5284792628797
CZE,2021-21,76.9688325321474,15.2422788272871
CZE,2021-22,52.0949296606237,8.79002582677908
CZE,2021-23,35.4312849549637,5.98469843525384
CZE,2021-24,22.1807885756595,3.74043652203365
CZE,2021-25,15.345140831643,2.24426191322019
CZE,2021-26,16.0371215882193,1.68319643491514
CZE,2021-27,22.2462462147951,0.935109130508412
CZE,2021-28,27.8007944500151,0.561065478305047
CZE,2021-29,27.7166346282693,0.561065478305047
CZE,2021-30,23.789176280134,0.654576391355889
CZE,2021-31,22.3865125843714,0.74808730440673
CZE,2021-32,23.2468129844391,0.841598217457571
CZE,2021-33,24.1725710236425,1.30915278271178
CZE,2021-34,24.5185614019306,1.5896855218643
CZE,2021-35,28.7733079457438,0.935109130508412
CZE,2021-36,40.8175135466922,0.74808730440673
CZE,2021-37,53.0954964302677,1.96372917406767
CZE,2021-38,59.2952699655384,2.61830556542356
CZE,2021-39,72.7140859883341,2.61830556542356
CZE,2021-40,98.158405429468,3.83394743508449
CZE,2021-41,146.045344002804,7.38736213101646
CZE,2021-42,291.454813796862,13.0915278271178
CZE,2021-43,523.184207428152,23.4712391757612
CZE,2021-44,822.409778099539,43.8566182208445
CZE,2021-45,1220.915885157,71.6293593969444
CZE,2021-46,1725.09867505322,107.257017269315
CZE,2021-47,2207.56823093904,135.684334836771
CZE,2021-48,2272.50220896154,149.149906316092
CZE,2021-49,1922.37864831658,152.422788272871
CZE,2021-50,1492.28455483055,140.640413228465
CZE,2021-51,1019.70845354551,115.485977617789
CZE,2021-52,715.31172938241,87.5262146155874
DNK,2021-01,445.956670398572,67.4937310689101
DNK,2021-02,318.336844553007,74.0198424699752
DNK,2021-03,215.997113397884,70.9285265431549
DNK,2021-04,148.778165966913,58.3915230621614
DNK,2021-05,109.638671537894,35.3783933847213
DNK,2021-06,101.412336377077,26.7914046991093
DNK,2021-07,109.535627673666,21.8109512614544
DNK,2021-08,129.783746994339,10.9913455175833
DNK,2021-09,140.706396602438,6.5261114010651
DNK,2021-10,153.054486332348,4.8087136639427
DNK,2021-11,169.249546993412,3.60653524795703
DNK,2021-12,177.098054652061,3.77827502166927
DNK,2021-13,163.89126605359,4.8087136639427
DNK,2021-14,119.994579892742,4.8087136639427
DNK,2021-15,131.106143251924,4.98045343765494
DNK,2021-16,170.297159613057,5.83915230621614
DNK,2021-17,139.229434548512,5.32393298507942
DNK,2021-18,167.446279369433,3.43479547424479
DNK,2021-19,235.953275103246,2.23261705825911
DNK,2021-20,242.582430368538,2.06087728454687
DNK,2021-21,233.566092248646,2.23261705825911
DNK,2021-22,212.613839855752,1.88913751083463
DNK,2021-23,145.78989390432,1.71739773712239
DNK,2021-24,76.9737665778257,1.88913751083463
DNK,2021-25,51.229974498361,1.20217841598568
DNK,2021-26,68.7817793717519,1.03043864227344
DNK,2021-27,125.404382764677,1.03043864227344
DNK,2021-28,196.538997036287,0.858698868561197
DNK,2021-29,208.182953693977,0.686959094848958
DNK,2021-30,198.445308524493,1.37391818969791
DNK,2021-31,216.666898515361,1.54565796341015
DNK,2021-32,227.194546643922,1.71739773712239
DNK,2021-33,215.430372144633,2.57609660568359
DNK,2021-34,188.347009830213,3.43479547424479
DNK,2021-35,141.324659787802,4.29349434280598
DNK,2021-36,105.723004697255,5.83915230621614
DNK,2021-37,92.9283915556927,6.5261114010651
DNK,2021-38,81.1985650111468,5.49567275879166
DNK,2021-39,95.7277498672022,5.83915230621614
DNK,2021-40,122.295892860486,4.29349434280598
DNK,2021-41,156.59232567082,4.12175456909375
DNK,2021-42,235.386533849995,4.8087136639427
DNK,2021-43,353.096974752364,4.8087136639427
DNK,2021-44,478.913532973951,7.04133072220181
DNK,2021-45,664.787490062707,9.6174273278854
DNK,2021-46,872.833051937714,13.0522228021302
DNK,2021-47,910.341018516467,19.0631148820586
DNK,2021-48,1012.93835933216,24.0435683197135
DNK,2021-49,1297.32225062226,24.0435683197135
DNK,2021-50,1992.79963824734,21.9826910351666
DNK,2021-51,2578.36357069659,28.3370626625195
DNK,2021-52,3356.92866084366,35.7218729321458
EST,2021-01,600.838540349863,54.9295096374953
EST,2021-02,588.347720350104,61.701640962666
EST,2021-03,539.814112519714,71.483608432357
EST,2021-04,544.404112640108,66.9688542155765
EST,2021-05,554.261326013412,63.2065590349261
EST,2021-06,626.27165577106,58.6918048181457
EST,2021-07,762.466741310603,55.6819686736254
EST,2021-08,1035.00740419692,71.483608432357
EST,2021-09,1335.84052684172,92.552461443999
EST,2021-10,1465.41397286332,94.0573795162591
EST,2021-11,1521.02069563333,96.3147566246494
EST,2021-12,1364.28347840744,113.621314455641
EST,2021-13,620.402475289245,63.9590180710562
EST,2021-14,382.700665775755,66.9688542155765
EST,2021-15,602.268212518511,109.859019274991
EST,2021-16,447.336896979329,82.018034938178
EST,2021-17,376.680993486715,56.4344277097555
EST,2021-18,352.527058426939,42.8901650594142
EST,2021-19,312.496237704819,39.1278698787638
EST,2021-20,250.945088549379,26.3360662645526
EST,2021-21,176.15066035805,20.316393975512
EST,2021-22,111.965904576155,18.0590168671218
EST,2021-23,74.6439363841033,9.78196746969095
EST,2021-24,49.8127881918108,3.00983614452029
EST,2021-25,33.6349189150143,2.25737710839022
EST,2021-26,29.4963942162989,1.50491807226015
EST,2021-27,39.7298371076679,0.752459036130073
EST,2021-28,50.8662308423929,0.752459036130073
EST,2021-29,76.7508216852675,0.752459036130073
EST,2021-30,142.290003732197,0.752459036130073
EST,2021-31,204.518366020154,3.76229518065037
EST,2021-32,256.889514934807,4.51475421678044
EST,2021-33,294.361974934085,5.26721325291051
EST,2021-34,334.543287463431,9.02950843356088
EST,2021-35,367.275255535089,13.5442626503413
EST,2021-36,404.898207341592,16.5540987948616
EST,2021-37,469.082963123488,18.8114759032518
EST,2021-38,529.881653242798,27.0885253006826
EST,2021-39,658.702640228266,33.8606566258533
EST,2021-40,859.684448778609,37.6229518065037
EST,2021-41,1087.60429082241,43.6426240955442
EST,2021-42,1353.44806828716,51.167214456845
EST,2021-43,1659.6988959921,82.018034938178
EST,2021-44,921.160352030435,54.1770506013653
EST,2021-45,519.121489026137,54.1770506013653
EST,2021-46,895.952974320078,94.0573795162591
EST,2021-47,696.626575649222,81.2655759020479
EST,2021-48,565.397719748137,61.701640962666
EST,2021-49,507.307882158895,48.9098373484548
EST,2021-50,543.124932278687,45.9000012039345
EST,2021-51,640.192147939466,39.1278698787638
EST,2021-52,807.764775285634,39.1278698787638
FIN,2021-01,65.4445050143956,12.3070418721762
FIN,2021-02,65.5711951513151,10.1352109535568
FIN,2021-03,73.4983780042756,12.4880277820611
FIN,2021-04,90.8549267622417,13.3929573314858
FIN,2021-05,95.4519688733193,11.4021123227515
FIN,2021-06,92.2304196773673,9.41126731401707
FIN,2021-07,108.917320568759,8.32535185470741
FIN,2021-08,134.87070004626,9.77323913378696
FIN,2021-09,151.521403755675,11.9450700524063
FIN,2021-10,168.696966603756,12.1260559622912
FIN,2021-11,173.040628440995,11.4021123227515
FIN,2021-12,159.339995062704,9.9542250436719
FIN,2021-13,133.495207131134,10.8591545930966
FIN,2021-14,104.229785502739,11.4021123227515
FIN,2021-15,80.2310538519955,9.77323913378696
FIN,2021-16,63.3088712777533,10.1352109535568
FIN,2021-17,53.5175335529778,8.86830958436224
FIN,2021-18,51.5628857262204,7.42042230528269
FIN,2021-19,52.3230265477372,6.51549275585797
FIN,2021-20,49.0471815788197,6.51549275585797
FIN,2021-21,39.4911255368947,8.32535185470741
FIN,2021-22,28.7043653077521,7.0584504855128
FIN,2021-23,22.2612669158481,4.52464774712359
FIN,2021-24,18.8768304009996,4.1626759273537
FIN,2021-25,26.7497174809947,3.98169001746876
FIN,2021-26,40.3236607223654,3.80070410758382
FIN,2021-27,53.0288715962885,4.88661956689348
FIN,2021-28,70.3854203542546,4.70563365700853
FIN,2021-29,92.7371802250451,3.07676046804404
FIN,2021-30,135.884221141616,3.25774637792899
FIN,2021-31,174.959079085775,6.69647866574292
FIN,2021-32,184.207459080896,8.86830958436224
FIN,2021-33,170.832600340398,7.78239412505258
FIN,2021-34,152.987389625743,6.87746457562786
FIN,2021-35,144.155277223358,7.42042230528269
FIN,2021-36,125.224151049393,8.50633776459235
FIN,2021-37,105.967250237635,8.14436594482246
FIN,2021-38,103.885912273958,8.50633776459235
FIN,2021-39,123.649573633394,9.59225322390201
FIN,2021-40,146.019432095173,11.0401405029816
FIN,2021-41,142.906474445152,12.849999601831
FIN,2021-42,132.680770536652,13.9359150611407
FIN,2021-43,141.132812528279,13.9359150611407
FIN,2021-44,167.592952553458,13.0309855117159
FIN,2021-45,199.53696564815,15.3838023402202
FIN,2021-46,241.109429148722,19.7274641774589
FIN,2021-47,280.003301182996,25.5190132937771
FIN,2021-48,316.960623981502,27.8718301222813
FIN,2021-49,361.066890220463,25.1570414740072
FIN,2021-50,436.990479417196,23.8901401048126
FIN,2021-51,637.197092931921,23.1661964652728
FIN,2021-52,1174.18228756055,28.776759671706
FRA,2021-01,317.126136374845,94.5035589309458
FRA,2021-02,362.97566246668,102.495214810363
FRA,2021-03,376.209428680383,102.168418473286
FRA,2021-04,396.436636507524,97.8309398175431
FRA,2021-05,395.016557879137,92.7061790770249
FRA,2021-06,365.741547828664,89.0074387164771
FRA,2021-07,349.07196376197,80.9266565633123
FRA,2021-08,372.959290564368,69.9789792712489
FRA,2021-09,382.604238821812,63.1608193295161
FRA,2021-10,403.560796655792,58.8827581896053
FRA,2021-11,490.689156434079,55.2731441028056
FRA,2021-12,611.574092394475,54.9909109026032
FRA,2021-13,699.382782729039,57.397320293803
FRA,2021-14,669.256616764272,61.4971288862175
FRA,2021-15,610.406538208374,61.4080026124693
FRA,2021-16,576.07509756059,60.6207205276941
FRA,2021-17,488.578349184144,60.6652836645682
FRA,2021-18,380.095334215802,52.6736277851515
FRA,2021-19,287.592660130502,41.2654647453894
FRA,2021-20,251.362829851883,32.5013811601555
FRA,2021-21,220.514741069755,26.1288525871634
FRA,2021-22,166.351219075114,20.6772955095688
FRA,2021-23,115.780971350419,14.5721457578211
FRA,2021-24,68.7222988114001,10.5614634391547
FRA,2021-25,44.2927871770346,8.48185038503145
FRA,2021-26,42.0408633269982,6.6250530152785
FRA,2021-27,61.0381285764146,5.43670269863662
FRA,2021-28,113.086387007433,4.23349800303671
FRA,2021-29,256.639105257773,3.95126480283426
FRA,2021-30,407.947294762096,6.4319460888242
FRA,2021-31,461.215097705569,9.50680253313507
FRA,2021-32,481.070946058759,12.1211732297472
FRA,2021-33,468.312519971713,18.9987506873121
FRA,2021-34,407.529886713376,23.0391417638945
FRA,2021-35,327.143929544136,21.1674900151836
FRA,2021-36,246.322739071425,19.2809838875146
FRA,2021-37,180.596568495859,16.3101080959099
FRA,2021-38,134.721789959795,13.2798147884731
FRA,2021-39,108.578082993673,10.8882597762313
FRA,2021-40,93.0433734793721,8.51155914294749
FRA,2021-41,91.9634601291238,6.72903366798467
FRA,2021-42,102.034729062664,6.09029537278965
FRA,2021-43,112.438736084863,6.07544099383163
FRA,2021-44,132.230710608534,6.55078112048838
FRA,2021-45,173.882389206832,7.14495627880933
FRA,2021-46,281.717753252604,8.46699600607342
FRA,2021-47,474.505310559313,11.7349593768386
FRA,2021-48,726.205334813542,16.3843799907
FRA,2021-49,938.431332424721,23.0985592797266
FRA,2021-50,1047.10151256793,29.4116703368866
FRA,2021-51,1316.29850979682,33.3332263818048
FRA,2021-52,2469.42018130185,37.3439087004712
DEU,2021-01,322.933294789065,126.973880210316
DEU,2021-02,317.891614109881,144.997918698504
DEU,2021-03,257.80387058952,137.086099268733
DEU,2021-04,208.775840612478,126.096125167196
DEU,2021-05,171.55541957166,115.286511690958
DEU,2021-06,138.696118450566,95.6632756584543
DEU,2021-07,124.071276547175,74.8857316240389
DEU,2021-08,130.737405258217,60.4689056418259
DEU,2021-09,137.922972570119,48.468912038616
DEU,2021-10,155.937391824958,39.8356501076494
DEU,2021-11,197.071638434758,33.4268358887007
DEU,2021-12,251.102872157587,29.9999840080246
DEU,2021-13,272.17861242583,27.6432718374543
DEU,2021-14,274.595444804833,30.5290418422342
DEU,2021-15,313.003841164285,35.9879567679429
DEU,2021-16,344.83147950867,38.1402602298412
DEU,2021-17,324.064757111773,39.3186163151264
DEU,2021-18,271.437931457936,38.5370536054985
DEU,2021-19,206.527344817087,34.6773362241053
DEU,2021-20,148.472866745927,31.1903641349963
DEU,2021-21,99.2813098019471,27.4388631287824
DEU,2021-22,60.7959595757009,21.8957799112676
DEU,2021-23,41.7486751399848,16.8577064445894
DEU,2021-24,25.6340544716263,13.839671981257
DEU,2021-25,14.5623168866207,11.0380702682832
DEU,2021-26,11.0573087349817,7.64729051266678
DEU,2021-27,11.9482902239575,5.66332363438059
DEU,2021-28,17.6464835792292,3.99198183994555
DEU,2021-29,26.1234329682702,3.5350682558554
DEU,2021-30,33.823629264358,3.57114038091515
DEU,2021-31,43.1891553340374,3.09017871345183
DEU,2021-32,63.0985635586816,2.53707279586901
DEU,2021-33,98.2207893251905,2.35671217057027
DEU,2021-34,139.44521624764,3.23446721369082
DEU,2021-35,169.570250289205,4.49699159078204
DEU,2021-36,175.963433253961,5.74749192618667
DEU,2021-37,160.061638123455,7.4188337206217
DEU,2021-38,138.343814029149,9.43887272396765
DEU,2021-39,132.348626844219,9.88376226637122
DEU,2021-40,137.622371527954,9.69137759938589
DEU,2021-41,148.282886887279,10.0400748082968
DEU,2021-42,196.0303564247,10.9178298514174
DEU,2021-43,282.22469925497,13.5150228557193
DEU,2021-44,378.686371281413,17.3266440703661
DEU,2021-45,540.219752107307,23.6031938307624
DEU,2021-46,749.227656724335,30.853690967772
DEU,2021-47,907.975067091447,38.9699191062155
DEU,2021-48,951.88566492668,48.0600946212722
DEU,2021-49,873.468472259291,57.6913520122252
DEU,2021-50,735.598405472594,62.8977620625156
DEU,2021-51,562.206914735392,54.5049809652807
DEU,2021-52,483.924391334894,46.5450653687628
GRC,2021-01,85.1046758591285,55.9776425295737
GRC,2021-02,76.2788675536324,44.6888179527763
GRC,2021-03,64.5888698720398,35.0793226518662
GRC,2021-04,82.3431121610029,32.0938483836222
GRC,2021-05,120.249305760613,31.5340719583265
GRC,2021-06,148.527344845136,30.3212230368524
GRC,2021-07,155.030080985654,31.4407758874439
GRC,2021-08,186.321583159686,37.5050204948144
GRC,2021-09,246.152353416712,45.7150747324852
GRC,2021-10,292.324578896522,58.9631167978176
GRC,2021-11,311.114407572282,70.251941374615
GRC,2021-12,320.723902873193,77.1558506199291
GRC,2021-13,373.669423099081,88.6312673384917
GRC,2021-14,403.197629533431,96.2815451508668
GRC,2021-15,380.004226312011,100.479868340585
GRC,2021-16,353.358868467934,100.759756553233
GRC,2021-17,306.766810669152,95.8150647964536
GRC,2021-18,279.916201469133,95.0686962293926
GRC,2021-19,282.845698094848,80.2346209590556
GRC,2021-20,256.536206105948,64.3742889090097
GRC,2021-21,218.825934255192,57.0038993092825
GRC,2021-22,172.747004846264,45.5284825907199
GRC,2021-23,115.985675321277,33.2134012342137
GRC,2021-24,74.9354041329226,24.8167548547777
GRC,2021-25,52.8895425833589,21.7379845156511
GRC,2021-26,72.3137845411209,15.580443837398
GRC,2021-27,175.732479114508,11.1022324350321
GRC,2021-28,295.216757093883,11.38212064768
GRC,2021-29,336.677530994121,10.2625677970885
GRC,2021-30,341.659541179253,12.2217852856236
GRC,2021-31,355.616633383293,18.8458063182898
GRC,2021-32,393.476178947462,24.3502745003646
GRC,2021-33,419.552430759155,33.0268090924485
GRC,2021-34,411.678242376661,41.4234554718845
GRC,2021-35,366.420318391501,45.4351865198373
GRC,2021-36,300.562621955458,49.3536214969075
GRC,2021-37,279.440391507632,51.0329507727947
GRC,2021-38,274.02921939644,45.4351865198373
GRC,2021-39,270.978437878578,42.9161926060065
GRC,2021-40,282.7244132027,42.3564161807108
GRC,2021-41,306.253682279298,43.289376889537
GRC,2021-42,374.154562667671,47.2078118666071
GRC,2021-43,460.472087448273,54.1117211119212
GRC,2021-44,654.387970777805,62.8815517748878
GRC,2021-45,838.526425878837,76.3161859819855
GRC,2021-46,871.618542220904,98.0541704976366
GRC,2021-47,860.572287428401,113.074837909739
GRC,2021-48,808.335817341221,118.206121808283
GRC,2021-49,722.176895881118,121.378188218292
GRC,2021-50,626.352501477577,119.978747155053
GRC,2021-51,723.650973801064,107.103889373251
GRC,2021-52,2307.23982174853,95.1619923002753
HUN,2021-01,276.216062068927,174.215207575066
HUN,2021-02,244.146952472413,151.900921293418
HUN,2021-03,171.553870679089,132.964485687433
HUN,2021-04,163.805285947343,115.563436752203
HUN,2021-05,176.405692558677,106.351116727669
HUN,2021-06,205.915824370599,102.870906940623
