ccode,date,dayNum,caseRate,caseWeek,deathRate,deathWeek,fullVacPct,dosesPerPerson
HUN,2021-08-20,112,84156.878,48.26499999999942,3118.694,0.831000000000131,57.11,0.96
HUN,2021-08-27,119,84252.891,96.01300000000629,3119.835,1.1410000000000764,57.14,0.96
HUN,2021-09-03,126,84391.357,138.46600000000035,3120.251,0.41600000000016735,57.21,0.96
HUN,2021-09-10,133,84566.982,175.625,3122.846,2.5949999999998,57.52,0.96
HUN,2021-09-17,140,84818.898,251.91599999999744,3126.686,3.8400000000001455,57.76,0.96
HUN,2021-09-24,147,85121.882,302.98399999999674,3129.592,2.905999999999949,58.29,0.96
HUN,2021-10-01,154,85465.036,343.153999999995,3134.575,4.98299999999972,58.66,1.26
HUN,2021-10-08,161,85882.924,417.8880000000063,3142.463,7.888000000000375,58.9,1.26
HUN,2021-10-15,168,86475.087,592.1630000000005,3150.352,7.888999999999669,59.11,1.26
HUN,2021-10-22,175,87586.756,1111.6689999999944,3164.987,14.635000000000218,59.32,1.3
HUN,2021-10-29,182,89620.561,2033.8050000000076,3189.587,24.59999999999991,59.49,1.31
HUN,2021-11-05,189,92604.214,2983.6530000000057,3236.815,47.228000000000065,59.67,1.32
HUN,2021-11-12,196,97547.041,4942.82699999999,3307.709,70.89399999999978,59.88,1.35
HUN,2021-11-19,203,103640.358,6093.3169999999955,3402.475,94.76600000000008,60.09,1.37
HUN,2021-11-26,210,110947.688,7307.330000000002,3515.199,112.72400000000016,60.45,1.41
HUN,2021-12-03,217,117796.338,6848.650000000009,3645.569,130.3699999999999,60.81,1.48
HUN,2021-12-10,224,122784.109,4987.770999999993,3781.232,135.663,61.07,1.52
HUN,2021-12-17,231,126455.731,3671.622000000003,3895.513,114.28099999999995,61.48,1.52
HUN,2021-12-24,238,128431.513,1975.7820000000065,3976.163,80.65000000000009,61.84,1.56
HUN,2021-12-31,245,130412.484,1980.9709999999905,4067.401,91.23799999999983,62.09,1.56
IRL,2021-04-30,0,49944.771,,983.964,,9.62,0.34
IRL,2021-05-07,7,50553.653,608.8819999999978,986.975,3.0109999999999673,10.79,0.38
IRL,2021-05-14,14,51148.888,595.2350000000006,991.59,4.615000000000009,12.95,0.45
IRL,2021-05-21,21,51772.822,623.9340000000011,991.59,0,15.3,0.52
IRL,2021-05-28,28,52348.992,576.1699999999983,991.59,0,18.46,0.58
IRL,2021-06-04,35,52934.795,585.8029999999999,991.59,0,20.86,0.63
IRL,2021-06-11,42,53394.165,459.3700000000026,991.59,0,23.4,0.69
IRL,2021-06-18,49,53834.27,440.1049999999959,999.217,7.626999999999953,28.75,0.76
IRL,2021-06-25,56,54280.998,446.7280000000028,1001.223,2.005999999999972,34.16,0.84
IRL,2021-07-02,63,54846.732,565.734000000004,1003.431,2.2080000000000837,39.21,0.91
IRL,2021-07-09,70,55536.892,690.1599999999962,1004.635,1.2039999999999509,45.21,0.99
IRL,2021-07-16,77,56584.273,1047.3810000000012,1007.043,2.4080000000000155,50.09,1.07
IRL,2021-07-23,84,58304.354,1720.0809999999983,1008.649,1.6059999999999945,53.29,1.13
IRL,2021-07-30,91,60115.346,1810.9919999999984,1010.455,1.80600000000004,56.49,1.19
IRL,2021-08-06,98,61971.894,1856.5480000000025,1012.261,1.8059999999999263,59.21,1.24
IRL,2021-08-13,105,64403.207,2431.313000000002,1015.271,3.009999999999991,62.56,1.29
IRL,2021-08-20,112,66889.509,2486.3020000000033,1018.282,3.011000000000081,65.32,1.33
IRL,2021-08-27,119,69451.468,2561.958999999988,1021.894,3.6119999999999663,67.67,1.37
IRL,2021-09-03,126,71030.066,1578.5980000000127,1025.908,4.013999999999896,69.38,1.4
IRL,2021-09-10,133,73019.067,1989.0009999999893,1034.537,8.629000000000133,71.11,1.42
IRL,2021-09-17,140,74793.133,1774.0660000000062,1039.354,4.817000000000007,72.72,1.44
IRL,2021-09-24,147,76638.643,1845.5099999999948,1045.374,6.019999999999982,73.76,1.45
IRL,2021-10-01,154,78466.091,1827.448000000004,1053.402,8.02800000000002,74.42,1.46
IRL,2021-10-08,161,80240.96,1774.869000000006,1059.623,6.221000000000004,74.77,1.48
IRL,2021-10-15,168,82593.203,2352.2429999999877,1064.841,5.217999999999847,75.06,1.49
IRL,2021-10-22,175,85437.127,2843.923999999999,1077.484,12.643000000000029,75.33,1.51
IRL,2021-10-29,182,88435.378,2998.251000000004,1090.93,13.44600000000014,75.53,1.52
IRL,2021-11-05,189,92771.805,4336.426999999996,1102.169,11.239000000000033,75.66,1.53
IRL,2021-11-12,196,98336.432,5564.627000000008,1117.019,14.849999999999909,75.8,1.56
IRL,2021-11-19,203,104120.81,5784.377999999997,1125.649,8.629999999999882,75.99,1.6
IRL,2021-11-26,210,110684.051,6563.241000000009,1134.278,8.629000000000133,76.25,1.64
IRL,2021-12-03,217,117094.77,6410.718999999997,1145.316,11.038000000000011,76.46,1.69
IRL,2021-12-10,224,123412.372,6317.601999999999,1161.572,16.255999999999858,76.65,1.74
IRL,2021-12-17,231,129270.602,5858.229999999996,1171.004,9.432000000000016,76.83,1.8
IRL,2021-12-24,238,138785.937,9515.335000000006,1182.042,11.038000000000011,76.97,1.91
IRL,2021-12-31,245,158252.898,19466.96099999998,1186.457,4.415000000000191,77.07,1.95
ITA,2021-04-30,0,66636.103,,2001.194,,10.03,0.34
ITA,2021-05-07,7,67797.225,1161.122000000003,2028.742,27.548000000000002,11.9,0.39
ITA,2021-05-14,14,68691.332,894.1069999999891,2052.877,24.13499999999999,13.95,0.45
ITA,2021-05-21,21,69300.17,608.8380000000034,2071.115,18.23799999999983,16.43,0.5
ITA,2021-05-28,28,69734.692,434.5219999999972,2085.875,14.760000000000218,19.34,0.56
ITA,2021-06-04,35,70033.065,298.37300000000687,2094.091,8.215999999999894,21.42,0.62
ITA,2021-06-11,42,70265.657,232.5920000000042,2102.523,8.432000000000244,23.24,0.69
ITA,2021-06-18,49,70417.096,151.4389999999985,2107.509,4.985999999999876,25.66,0.75
ITA,2021-06-25,56,70509.016,91.91999999999825,2110.706,3.1970000000001164,28.98,0.82
ITA,2021-07-02,63,70594.012,84.99599999999919,2113.97,3.263999999999669,32.58,0.88
ITA,2021-07-09,70,70708.462,114.44999999999709,2116.305,2.3350000000000364,37.15,0.94
ITA,2021-07-16,77,70919.221,210.75900000000547,2117.879,1.5740000000000691,42.59,1.01
ITA,2021-07-23,84,71355.234,436.01299999999173,2119.304,1.425000000000182,47.69,1.07
ITA,2021-07-30,91,71951.316,596.0820000000094,2121.126,1.8220000000001164,51.98,1.13
ITA,2021-08-06,98,72618.364,667.0479999999952,2123.445,2.31899999999996,55.19,1.18
ITA,2021-08-13,105,73347.896,729.531999999992,2126.625,3.1799999999998363,57.24,1.22
ITA,2021-08-20,112,74066.793,718.8970000000118,2131.661,5.036000000000058,58.35,1.25
ITA,2021-08-27,119,74832.255,765.4619999999995,2136.946,5.2849999999998545,59.94,1.28
ITA,2021-09-03,126,75536.873,704.6180000000022,2143.704,6.758000000000266,61.84,1.31
ITA,2021-09-10,133,76142.961,606.0879999999888,2150.628,6.923999999999978,63.72,1.34
ITA,2021-09-17,140,76658.818,515.8570000000036,2157.337,6.708999999999833,65.41,1.36
ITA,2021-09-24,147,77089.464,430.6460000000079,2163.466,6.128999999999905,66.98,1.39
ITA,2021-10-01,154,77454.926,365.46199999999953,2169.596,6.130000000000109,68.17,1.41
ITA,2021-10-08,161,77778.494,323.5679999999993,2173.82,4.22400000000016,68.97,1.43
ITA,2021-10-15,168,78063.267,284.77300000000105,2178.375,4.554999999999836,69.86,1.45
ITA,2021-10-22,175,78412.379,349.1119999999937,2182.682,4.306999999999789,70.69,1.47
ITA,2021-10-29,182,78892.869,480.49000000000524,2187.221,4.539000000000215,71.32,1.49
ITA,2021-11-05,189,79437.898,545.028999999995,2192.141,4.920000000000073,71.87,1.5
ITA,2021-11-12,196,80241.178,803.2799999999988,2197.972,5.831000000000131,72.34,1.53
ITA,2021-11-19,203,81243.109,1001.9309999999969,2204.532,6.559999999999945,72.67,1.55
ITA,2021-11-26,210,82528.254,1285.145000000004,2212.069,7.536999999999807,72.9,1.58
ITA,2021-12-03,217,84108.957,1580.702999999994,2221.014,8.945000000000164,73.12,1.63
ITA,2021-12-10,224,85895.101,1786.1440000000002,2230.821,9.806999999999789,73.35,1.68
ITA,2021-12-17,231,88405.145,2510.044000000009,2243.278,12.45699999999988,73.59,1.74
ITA,2021-12-24,238,92229.207,3824.061999999991,2259.263,15.985000000000127,73.84,1.79
ITA,2021-12-31,245,101473.242,9244.035000000003,2276.093,16.829999999999927,74.1,1.84
LVA,2021-04-30,0,63504.12,,1141.444,,2.97,0.17
LVA,2021-05-07,7,65639.707,2135.5869999999923,1176.796,35.35200000000009,4.34,0.21
LVA,2021-05-14,14,68054.361,2414.6540000000095,1204.113,27.317000000000007,6.35,0.27
LVA,2021-05-21,21,69778.043,1723.6820000000007,1236.787,32.67399999999998,9.54,0.33
LVA,2021-05-28,28,71031.97,1253.926999999996,1263.569,26.781999999999925,13.78,0.39
LVA,2021-06-04,35,72000.938,968.9679999999935,1286.601,23.032000000000153,18.37,0.46
LVA,2021-06-11,42,72719.228,718.2900000000081,1311.776,25.174999999999955,22.49,0.51
LVA,2021-06-18,49,73195.946,476.7179999999935,1331.059,19.2829999999999,25.63,0.55
LVA,2021-06-25,56,73451.981,256.0350000000035,1339.63,8.57100000000014,27.31,0.57
LVA,2021-07-02,63,73671.592,219.61100000000442,1353.021,13.390999999999849,30.47,0.61
LVA,2021-07-09,70,73827.463,155.87099999999919,1358.377,5.3559999999999945,32.73,0.64
LVA,2021-07-16,77,73964.586,137.12299999999232,1361.591,3.213999999999942,34.14,0.67
LVA,2021-07-23,84,74122.599,158.0130000000063,1365.876,4.285000000000082,35.35,0.69
LVA,2021-07-30,91,74345.96,223.36100000000442,1369.09,3.213999999999942,36.47,0.71
LVA,2021-08-06,98,74605.744,259.78399999999965,1370.697,1.606999999999971,37.45,0.72
LVA,2021-08-13,105,74957.658,351.91399999998976,1371.768,1.07100000000014,38.4,0.74
LVA,2021-08-20,112,75409.2,451.5420000000013,1375.517,3.7490000000000236,39.36,0.76
LVA,2021-08-27,119,75989.296,580.096000000005,1378.195,2.6779999999998836,40.32,0.78
LVA,2021-09-03,126,77024.683,1035.3870000000024,1384.087,5.892000000000053,41.26,0.8
LVA,2021-09-10,133,78407.164,1382.4809999999998,1393.729,9.642000000000053,42.19,0.82
LVA,2021-09-17,140,80138.88,1731.7160000000003,1411.405,17.67599999999993,43.16,0.84
LVA,2021-09-24,147,82168.411,2029.5309999999881,1432.831,21.42599999999993,44.46,0.86
LVA,2021-10-01,154,85390.271,3221.8600000000006,1457.47,24.639000000000124,46.14,0.88
LVA,2021-10-08,161,90119.951,4729.680000000008,1492.822,35.35199999999986,47.67,0.91
LVA,2021-10-15,168,96650.444,6530.493000000002,1536.744,43.922000000000025,49.82,0.95
LVA,2021-10-22,175,105728.965,9078.520999999993,1602.628,65.88400000000001,51.98,1
LVA,2021-10-29,182,114872.834,9143.869000000006,1712.969,110.34100000000012,53.96,1.04
LVA,2021-11-05,189,122490.136,7617.301999999996,1844.736,131.76700000000005,56.53,1.09
LVA,2021-11-12,196,127563.695,5073.559000000008,1972.753,128.01699999999983,59.4,1.13
LVA,2021-11-19,203,131234.42,3670.725000000006,2099.699,126.94600000000014,61.02,1.17
LVA,2021-11-26,210,134448.245,3213.8249999999825,2203.077,103.37800000000016,63.09,1.2
LVA,2021-12-03,217,137190.174,2741.9290000000037,2275.388,72.3109999999997,64.63,1.24
LVA,2021-12-10,224,139618.219,2428.045000000013,2335.38,59.99200000000019,65.76,1.28
LVA,2021-12-17,231,142375.681,2757.4619999999995,2372.874,37.49399999999969,66.59,1.32
LVA,2021-12-24,238,145214.56,2838.8789999999863,2407.155,34.281000000000404,67.16,1.34
LVA,2021-12-31,245,148196.99,2982.429999999993,2447.864,40.70899999999983,67.61,1.37
LTU,2021-04-30,0,91926.277,,1458.439,,11.19,0.37
LTU,2021-05-07,7,94943.161,3016.883999999991,1494.129,35.68999999999983,14.49,0.43
LTU,2021-05-14,14,97951.122,3007.9610000000102,1518.294,24.16500000000019,16.7,0.49
LTU,2021-05-21,21,100140.082,2188.959999999992,1546.92,28.625999999999976,19.36,0.54
LTU,2021-05-28,28,101620.827,1480.74500000001,1574.43,27.50999999999999,22.01,0.59
LTU,2021-06-04,35,102575.894,955.0669999999955,1597.48,23.049999999999955,25.58,0.66
LTU,2021-06-11,42,103120.16,544.2660000000033,1609.748,12.268000000000029,28.88,0.71
LTU,2021-06-18,49,103445.456,325.2960000000021,1620.901,11.15300000000002,32.78,0.76
LTU,2021-06-25,56,103577.061,131.60499999999593,1627.593,6.692000000000007,36.48,0.8
LTU,2021-07-02,63,103658.106,81.04499999999825,1630.939,3.3460000000000036,40.24,0.85
LTU,2021-07-09,70,103757.739,99.63300000000163,1634.285,3.3460000000000036,42.29,0.88
LTU,2021-07-16,77,103935.444,177.70500000000175,1637.259,2.9739999999999327,43.83,0.9
LTU,2021-07-23,84,104295.685,360.24099999999453,1639.118,1.8589999999999236,45.1,0.92
LTU,2021-07-30,91,104992.747,697.0620000000054,1640.605,1.48700000000008,46.33,0.96
LTU,2021-08-06,98,106031.09,1038.3429999999935,1644.694,4.088999999999942,48.4,1
LTU,2021-08-13,105,107346.399,1315.3090000000084,1650.642,5.948000000000093,50.86,1.03
LTU,2021-08-20,112,108760.97,1414.5709999999963,1662.167,11.524999999999864,53.55,1.07
LTU,2021-08-27,119,110317.184,1556.2139999999927,1680.384,18.2170000000001,55.66,1.11
LTU,2021-09-03,126,111963.736,1646.5520000000106,1707.523,27.138999999999896,57.21,1.13
LTU,2021-09-10,133,113967.928,2004.1919999999955,1730.572,23.048999999999978,58.48,1.15
LTU,2021-09-17,140,116620.109,2652.180999999997,1770.723,40.15100000000007,59.52,1.17
LTU,2021-09-24,147,119976.415,3356.305999999997,1816.078,45.35500000000002,60.45,1.19
LTU,2021-10-01,154,124054.691,4078.2760000000126,1864.036,47.958000000000084,61.4,1.2
LTU,2021-10-08,161,129206.628,5151.936999999991,1925.378,61.34199999999987,62.26,1.22
LTU,2021-10-15,168,135185.374,5978.746000000014,1998.616,73.23800000000006,62.96,1.23
LTU,2021-10-22,175,142183.502,6998.127999999997,2071.11,72.49400000000014,63.55,1.25
LTU,2021-10-29,182,149840.773,7657.270999999979,2156.244,85.13400000000001,64.13,1.26
LTU,2021-11-05,189,156647.441,6806.668000000005,2248.071,91.82699999999977,64.54,1.28
LTU,2021-11-12,196,163344.067,6696.626000000018,2331.346,83.27500000000009,65.04,1.3
LTU,2021-11-19,203,168137.994,4793.926999999996,2401.982,70.63599999999997,65.58,1.33
LTU,2021-11-26,210,172708.488,4570.494000000006,2470.015,68.0329999999999,66.04,1.36
LTU,2021-12-03,217,177092.356,4383.867999999988,2529.87,59.85500000000002,66.59,1.4
LTU,2021-12-10,224,181404.474,4312.117999999988,2577.456,47.58600000000024,67.08,1.44
LTU,2021-12-17,231,185608.778,4204.304000000004,2628.016,50.559999999999945,67.5,1.47
LTU,2021-12-24,238,189413.806,3805.0280000000203,2694.934,66.91800000000012,67.81,1.5
LTU,2021-12-31,245,193168.646,3754.8399999999965,2746.238,51.30399999999963,68.11,1.54
LUX,2021-04-30,0,105865.655,,1253.911,,5.97,0.31
LUX,2021-05-07,7,107359.006,1493.350999999995,1261.787,7.875999999999976,5.97,0.37
LUX,2021-05-14,14,108570.384,1211.3780000000115,1269.663,7.875999999999976,5.97,0.44
LUX,2021-05-21,21,109551.774,981.3899999999994,1275.964,6.300999999999931,5.97,0.5
LUX,2021-05-28,28,110000.725,448.95100000000093,1282.265,6.301000000000158,5.97,0.54
LUX,2021-06-04,35,110555.218,554.4929999999877,1288.566,6.300999999999931,5.97,0.6
LUX,2021-06-11,42,110908.077,352.8590000000113,1288.566,0,5.97,0.68
LUX,2021-06-18,49,111081.356,173.278999999995,1288.566,0,5.97,0.75
LUX,2021-06-25,56,111213.678,132.32200000000012,1288.566,0,5.97,0.82
LUX,2021-07-02,63,111892.617,678.9389999999985,1288.566,0,5.97,0.9
LUX,2021-07-09,70,113434.801,1542.1840000000084,1290.142,1.5760000000000218,5.97,0.96
LUX,2021-07-16,77,114614.675,1179.8739999999962,1291.717,1.5750000000000455,5.97,1.02
LUX,2021-07-23,84,115643.322,1028.6469999999972,1293.292,1.574999999999818,5.97,1.07
LUX,2021-07-30,91,116364.793,721.471000000005,1294.867,1.5750000000000455,5.97,1.11
LUX,2021-08-06,98,116982.297,617.5040000000008,1298.018,3.1510000000000673,5.97,1.15
LUX,2021-08-13,105,117506.86,524.5629999999946,1304.319,6.300999999999931,5.97,1.17
LUX,2021-08-20,112,118121.213,614.3530000000028,1307.47,3.1510000000000673,5.97,1.19
LUX,2021-08-27,119,118959.254,838.0409999999974,1307.47,0,5.97,1.2
LUX,2021-09-03,126,119880.784,921.5299999999988,1307.47,0,5.97,1.21
LUX,2021-09-10,133,120715.674,834.8899999999994,1313.771,6.300999999999931,5.97,1.22
LUX,2021-09-17,140,121593.097,877.4229999999952,1313.771,0,5.97,1.23
LUX,2021-09-24,147,122495.723,902.6260000000038,1315.346,1.5750000000000455,5.97,1.23
LUX,2021-10-01,154,123384.172,888.4490000000078,1315.346,0,5.97,1.25
LUX,2021-10-08,161,124474.255,1090.0829999999987,1316.921,1.5750000000000455,5.97,1.26
LUX,2021-10-15,168,125580.091,1105.8359999999957,1321.647,4.725999999999885,5.97,1.27
LUX,2021-10-22,175,126971.05,1390.9590000000026,1326.373,4.726000000000113,5.97,1.28
LUX,2021-10-29,182,128672.336,1701.2859999999928,1327.948,1.5750000000000455,5.97,1.31
LUX,2021-11-05,189,130498.067,1825.7309999999998,1337.4,9.451999999999998,5.97,1.33
LUX,2021-11-12,196,132712.889,2214.822,1346.851,9.451000000000022,5.97,1.35
LUX,2021-11-19,203,135409.742,2696.853000000003,1357.878,11.026999999999816,5.97,1.38
LUX,2021-11-26,210,138793.41,3383.668000000005,1364.179,6.301000000000158,5.97,1.42
LUX,2021-12-03,217,142993.066,4199.655999999988,1386.233,22.05399999999986,67.69,1.47
LUX,2021-12-10,224,147175.393,4182.327000000019,1401.985,15.751999999999953,67.69,1.53
LUX,2021-12-17,231,151395.527,4220.133999999991,1414.588,12.603000000000065,67.69,1.59
LUX,2021-12-24,238,155924.413,4528.885999999999,1428.765,14.177000000000135,67.69,1.65
LUX,2021-12-31,245,163458.903,7534.489999999991,1441.367,12.601999999999862,67.69,1.7
MLT,2021-04-30,0,58694.052,,800.233,,20.74,0.65
MLT,2021-05-07,7,58965.317,271.2649999999994,807.983,7.75,22.9,0.72
MLT,2021-05-14,14,59046.696,81.37900000000081,807.983,0,26.54,0.8
MLT,2021-05-21,21,59091.261,44.56499999999505,807.983,0,32.78,0.89
MLT,2021-05-28,28,59147.452,56.190999999998894,811.858,3.875,39.29,0.99
MLT,2021-06-04,35,59211.393,63.940999999998894,811.858,0,44.68,1.06
MLT,2021-06-11,42,59250.145,38.75200000000041,811.858,0,49.62,1.13
MLT,2021-06-18,49,59267.584,17.439000000005763,813.796,1.9380000000001019,54.78,1.2
MLT,2021-06-25,56,59296.648,29.063999999998487,813.796,0,59.6,1.26
MLT,2021-07-02,63,59354.776,58.12799999999697,813.796,0,64.45,1.32
MLT,2021-07-09,70,59777.175,422.3990000000049,813.796,0,67.65,1.36
MLT,2021-07-16,77,62137.183,2360.0079999999944,813.796,0,68.96,1.4
MLT,2021-07-23,84,64658.012,2520.829000000005,813.796,0,71.42,1.44
MLT,2021-07-30,91,66268.165,1610.1529999999912,819.609,5.812999999999988,73.81,1.47
MLT,2021-08-06,98,67266.034,997.869000000006,821.546,1.9370000000000118,76.46,1.5
MLT,2021-08-13,105,68188.336,922.301999999996,831.234,9.687999999999988,78.32,1.52
MLT,2021-08-20,112,69081.573,893.2370000000083,842.86,11.625999999999976,79.23,1.53
MLT,2021-08-27,119,69734.548,652.9749999999913,850.61,7.75,79.79,1.54
MLT,2021-09-03,126,70459.213,724.6650000000081,854.486,3.8759999999999764,80.14,1.55
MLT,2021-09-10,133,71059.872,600.6589999999997,864.174,9.687999999999988,80.62,1.56
MLT,2021-09-17,140,71550.087,490.2149999999965,877.737,13.562999999999988,81,1.57
MLT,2021-09-24,147,71809.727,259.6399999999994,885.487,7.75,81.36,1.58
MLT,2021-10-01,154,72007.363,197.6359999999986,887.425,1.9379999999999882,81.46,1.59
MLT,2021-10-08,161,72286.379,279.01600000000326,889.363,1.9380000000001019,82.05,1.62
MLT,2021-10-15,168,72538.268,251.88899999999558,889.363,0,82.32,1.65
MLT,2021-10-22,175,72724.278,186.0100000000093,889.363,0,82.58,1.68
MLT,2021-10-29,182,72888.975,164.69700000000012,893.238,3.875,82.94,1.7
MLT,2021-11-05,189,73266.809,377.833999999988,895.175,1.9369999999998981,83.22,1.72
MLT,2021-11-12,196,73855.842,589.0330000000104,895.175,0,83.4,1.75
MLT,2021-11-19,203,74652.199,796.3569999999891,897.113,1.9380000000001019,83.56,1.79
MLT,2021-11-26,210,75696.57,1044.3710000000137,906.801,9.687999999999988,83.69,1.83
MLT,2021-12-03,217,77128.463,1431.8929999999964,906.801,0,83.83,1.88
MLT,2021-12-10,224,78196.086,1067.6229999999923,910.676,3.875,84.04,1.91
MLT,2021-12-17,231,79984.499,1788.4130000000005,912.614,1.9379999999999882,84.19,1.95
MLT,2021-12-24,238,86729.316,6744.81700000001,916.489,3.875,84.32,2
MLT,2021-12-31,245,101672.157,14942.841,922.302,5.812999999999988,84.46,2.08
NLD,2021-04-30,0,87263.367,,1000.111,,6.59,0.29
NLD,2021-05-07,7,90159.642,2896.2750000000087,1008.38,8.269000000000005,7.36,0.33
NLD,2021-05-14,14,92677.476,2517.833999999988,1016.124,7.744000000000028,9.23,0.38
NLD,2021-05-21,21,94450.307,1772.8310000000056,1021.656,5.531999999999925,11.25,0.44
NLD,2021-05-28,28,95715.367,1265.0599999999977,1026.897,5.2409999999999854,14.39,0.5
NLD,2021-06-04,35,96770.739,1055.372000000003,1030.333,3.436000000000149,17.99,0.56
NLD,2021-06-11,42,97420.768,650.028999999995,1032.953,2.619999999999891,22.37,0.63
NLD,2021-06-18,49,97836.767,415.9990000000107,1033.885,0.9320000000000164,26.39,0.73
NLD,2021-06-25,56,98108.238,271.47099999999045,1034.933,1.0480000000000018,30.42,0.81
NLD,2021-07-02,63,98373.886,265.64800000000105,1035.806,0.8730000000000473,34.48,0.89
NLD,2021-07-09,70,99659.968,1286.0819999999949,1036.389,0.5829999999998563,38.34,0.98
NLD,2021-07-16,77,103653.89,3993.922000000006,1037.029,0.6400000000001,41.16,1.05
NLD,2021-07-23,84,106932.74,3278.850000000006,1038.019,0.9900000000000091,46.34,1.11
NLD,2021-07-30,91,108620.846,1688.1059999999998,1039.708,1.6890000000000782,50.21,1.16
NLD,2021-08-06,98,109709.118,1088.2719999999972,1041.862,2.1539999999999964,54.07,1.21
NLD,2021-08-13,105,110665.673,956.554999999993,1044.599,2.7369999999998527,58.39,1.26
NLD,2021-08-20,112,111645.694,980.0210000000079,1047.045,2.44600000000014,62.19,1.3
NLD,2021-08-27,119,112700.309,1054.6149999999907,1050.015,2.9700000000000273,63.52,1.32
NLD,2021-09-03,126,113723.945,1023.6360000000132,1052.926,2.910999999999831,64.72,1.33
NLD,2021-09-10,133,114748.164,1024.2189999999973,1055.081,2.1549999999999727,65.66,1.35
NLD,2021-09-17,140,115606.541,858.3769999999931,1057.818,2.73700000000008,66.16,1.35
NLD,2021-09-24,147,116316.023,709.4820000000036,1060.321,2.502999999999929,66.66,1.36
NLD,2021-10-01,154,116988.47,672.4470000000001,1062.243,1.9220000000000255,67.15,1.37
NLD,2021-10-08,161,117819.596,831.1260000000038,1063.874,1.6310000000000855,67.57,1.38
NLD,2021-10-15,168,119068.585,1248.9890000000014,1066.086,2.211999999999989,67.94,1.38
NLD,2021-10-22,175,120832.565,1763.979999999996,1069.405,3.31899999999996,68.3,1.39
NLD,2021-10-29,182,123473.965,2641.399999999994,1074.879,5.473999999999933,68.61,1.4
NLD,2021-11-05,189,127071.802,3597.8369999999995,1082.624,7.745000000000118,68.92,1.4
NLD,2021-11-12,196,132402.525,5330.722999999998,1092.989,10.365000000000009,69.21,1.41
NLD,2021-11-19,203,140010.123,7607.597999999998,1104.926,11.936999999999898,69.49,1.42
NLD,2021-11-26,210,149069.702,9059.578999999998,1123.385,18.45900000000006,69.77,1.42
NLD,2021-12-03,217,157854.898,8785.195999999996,1144.872,21.48700000000008,70.11,1.44
NLD,2021-12-10,224,166001.188,8146.290000000008,1169.213,24.340999999999894,70.45,1.47
NLD,2021-12-17,231,172175.847,6174.659000000014,1190.525,21.312000000000126,70.77,1.5
NLD,2021-12-24,238,177331.703,5155.856,1207.47,16.944999999999936,71.03,1.55
NLD,2021-12-31,245,182724.324,5392.620999999985,1222.785,15.315000000000055,71.18,1.61
POL,2021-04-30,0,73872.053,,1785.909,,7.6,0.3
POL,2021-05-07,7,74726.169,854.1159999999945,1837.315,51.40599999999995,9.47,0.35
POL,2021-05-14,14,75376.723,650.5540000000037,1886.684,49.368999999999915,11.68,0.41
POL,2021-05-21,21,75747.573,370.8500000000058,1923.195,36.51099999999997,14.31,0.47
POL,2021-05-28,28,75947.694,200.12099999999919,1946.107,22.912000000000035,17.36,0.52
POL,2021-06-04,35,76048.655,100.96099999999569,1960.5,14.393000000000029,21.27,0.58
POL,2021-06-11,42,76117.337,68.6820000000007,1971.453,10.952999999999975,25.08,0.64
POL,2021-06-18,49,76155.938,38.60099999999511,1978.517,7.064000000000078,29.08,0.69
POL,2021-06-25,56,76182.501,26.563000000009197,1983.041,4.523999999999887,31.89,0.73
POL,2021-07-02,63,76199.354,16.853000000002794,1986.004,2.9629999999999654,36.29,0.79
POL,2021-07-09,70,76214.25,14.895999999993364,1988.306,2.3020000000001346,39.52,0.83
POL,2021-07-16,77,76229.357,15.107000000003609,1989.708,1.4020000000000437,42.09,0.86
POL,2021-07-23,84,76248.062,18.705000000001746,1990.502,0.793999999999869,44.66,0.89
POL,2021-07-30,91,76270.233,22.170999999987544,1991.137,0.6349999999999909,46.03,0.91
POL,2021-08-06,98,76296.955,26.722000000008848,1991.719,0.5820000000001073,46.92,0.92
POL,2021-08-13,105,76328.121,31.16599999999744,1992.142,0.4230000000000018,47.79,0.93
POL,2021-08-20,112,76362.965,34.84399999999732,1992.618,0.4759999999998854,48.71,0.95
POL,2021-08-27,119,76401.275,38.30999999999767,1993.148,0.5299999999999727,49.4,0.96
POL,2021-09-03,126,76455.089,53.81400000001304,1994.127,0.9790000000000418,50.01,0.96
POL,2021-09-10,133,76530.995,75.90599999998813,1995.317,1.1900000000000546,50.49,0.97
POL,2021-09-17,140,76635.685,104.69000000000233,1996.799,1.481999999999971,50.85,0.98
POL,2021-09-24,147,76769.955,134.27000000000407,1998.862,2.063000000000102,51.24,0.98
POL,2021-10-01,154,76948.753,178.79799999999523,2001.905,3.0429999999998927,51.56,0.99
POL,2021-10-08,161,77224.727,275.974000000002,2006.35,4.444999999999936,51.7,1
POL,2021-10-15,168,77620.816,396.0890000000072,2012.514,6.163999999999987,52.16,1.01
POL,2021-10-22,175,78363.971,743.1549999999988,2020.24,7.726000000000113,52.37,1.02
POL,2021-10-29,182,79590.814,1226.8429999999935,2033.892,13.652000000000044,52.78,1.03
POL,2021-11-05,189,81395.825,1805.0109999999986,2051.671,17.77899999999977,53.03,1.04
POL,2021-11-12,196,84021.721,2625.896000000008,2078.34,26.669000000000324,53.27,1.05
POL,2021-11-19,203,87389.105,3367.383999999991,2127.126,48.78600000000006,53.57,1.07
